X,Y,OBJECTID,Main_Categ,Sub_Catego,Company_Na,Address,City,State,ZIP_Code,County,SNAP_Acc
-76.9887599999502,39.0413400001593,1507,Convenience Store,Pharmacy,Walgreens,11215 New Hampshire Ave # A,Silver Spring,MD,20904,Montgomery,Yes
-77.0502159997149,39.038733000147,1508,Small Grocery/Corner Store, ,Mangos Market & Deli,11218 Georgia Ave,Silver Spring,MD,20902,Montgomery,
-76.9894310001449,39.0422229998739,1509,Supermarket, ,Giant Food,11221 New Hampshire Ave,Silver Spring,MD,20904,Montgomery,Yes
-76.9933229996224,39.0412840002146,1510,Small Grocery/Corner Store, ,A & H Convenience Market,11235 Oak Leaf Dr,Silver Spring,MD,20901,Montgomery,
-76.6486890004313,39.4935970001902,1511,Convenience Store,Gas Station,Hunt Valley Convenience Store,11235 York Rd,Cockeysville,MD,21030,Baltimore,
-78.8298540001069,39.6389519999819,1512,Convenience Store,Gas Station,Bfs Co,1124 National Hwy,Cumberland,MD,21502,Allegany,Yes
-75.1666620002685,38.3463469999847,1513,Convenience Store,Gas Station,Raceway CITGO Inc,11247 Ocean Gtwy,Berlin,MD,21811,Worcester,
-77.0567159998033,39.0410580003354,1514,Convenience Store,Gas Station,Sunoco Gas Station,11249 Veirs Mill Rd,Wheaton,MD,20902,Montgomery,
-76.9193370000341,38.586007000024,1515,Convenience Store,Chain,Dash In Food Stores,11290 Billingsley Rd,Waldorf,MD,20602,Charles,Yes
-77.0571850003317,39.0412709996978,1516,Convenience Store,Gas Station,Free State,11295 Veirs Mill Rd,Wheaton,MD,20902,Montgomery,
-77.4117230000903,39.4115520001007,1517,Small Grocery/Corner Store, ,109 North Market LLC,113 S Market St,Frederick,MD,21701,Frederick,
-76.9893549999769,39.0398860001165,1518,Convenience Store,Chain,7-Eleven,11303 Lockwood Dr,Silver Spring,MD,20904,Montgomery,Yes
-77.0492220003783,39.040487999689,1519,Small Grocery/Corner Store, ,Hung Phat Grocery,11315 Fern St,Silver Spring,MD,20902,Montgomery,Yes
-76.6892709997542,39.0818969999348,1520,Convenience Store,Pharmacy,Walgreens Pharmacy At John,1132 Annapolis Rd # 102,Odenton,MD,21113,Anne Arundel,
-75.2651080003527,38.337558000076,1521,Supermarket, ,ALDI,11330 Samuel Bowen Blvd,Berlin,MD,21811,Worcester,Yes
-77.1131650003801,39.0426389998515,1522,Supermarket, ,Whole Foods Market,11355 Woodglen Dr,Rockville,MD,20852,Montgomery,Yes
-76.649970999648,39.4949039996863,1523,Supermarket, ,Giant Food,11399 York Rd,Cockeysville,MD,21030,Baltimore,Yes
-75.6171150003916,38.3664880000473,1524,Convenience Store,Gas Station,Shore Stop,1140 Parsons Rd,Salisbury,MD,21801,Wicomico,Yes
-75.0581269996689,38.4203159998885,1525,Convenience Store,Pharmacy,Rite Aid,11401 Coastal Hwy # 1,Ocean City,MD,21842,Worcester,Yes
-75.6917810003955,38.1942279998064,1526,Small Grocery/Corner Store, ,Becky's International Food Mkt,11404 Beckford Ave,Princess Anne,MD,21853,Somerset,Yes
-77.0524660001255,39.0419649998446,1527,Convenience Store,Chain,7-Eleven,11406 Georgia Ave # D,Silver Spring,MD,20902,Montgomery,Yes
-77.0524660001255,39.0419649998446,1528,Small Grocery/Corner Store, ,Wheaton Tropical Market,11406 Georgia Ave # H,Wheaton,MD,20902,Montgomery,Yes
-76.9882290003958,39.0403690002371,1529,Small Grocery/Corner Store, ,White Oak Convenience Stores,11407 Lockwood Dr,Silver Spring,MD,20904,Montgomery,
-76.9874729998123,39.0406540002197,1530,Small Grocery/Corner Store, ,Spicy America-MD,11409 Lockwood Dr,Silver Spring,MD,20904,Montgomery,Yes
-76.9512750000614,39.0437899999889,1531,Convenience Store,Gas Station,Cherry Hill Shell,11416 Cherry Hill Rd,Beltsville,MD,20705,Prince Georges,
-75.162502999929,38.3394669999916,1532,Supermarket, ,Walmart Grocery Pkup-Delivery,11416 Ocean Gtwy,Berlin,MD,21811,Worcester,Yes
-77.1113359999189,39.0430340001828,1533,Convenience Store,Pharmacy,CVS Pharmacy,11416 Rockville Pike # D,Rockville,MD,20852,Montgomery,Yes
-76.6507280000564,39.496625999802,1534,Convenience Store,Gas Station,Mobil,11416 York Rd,Cockeysville,MD,21030,Baltimore,
-76.9504869996908,39.0439970000698,1535,Convenience Store,Gas Station,Cherry Hill Exxon,11417 Cherry Hill Rd,Beltsville,MD,20705,Prince Georges,
-77.1108859996571,39.0439909999547,1536,Convenience Store,Chain,7-Eleven,11421 Rockville Pike,Rockville,MD,20852,Montgomery,Yes
-76.9516759999194,39.0440160001985,1537,Convenience Store,Chain,7-Eleven,11422 Cherry Hill Rd,Beltsville,MD,20705,Prince Georges,Yes
-76.407142999741,39.3968399999047,1538,Convenience Store,Gas Station,White Marsh Truck Stop,11424 Pulaski Hwy,White Marsh,MD,21162,Baltimore,
-77.1120559996192,39.0442889999414,1539,Convenience Store,Gas Station,White Flint Svc Ctr,11430 Rockville Pike,Rockville,MD,20852,Montgomery,
-77.1112079998724,39.0445629998031,1540,Convenience Store,Gas Station,Rockville Exxon,11433 Rockville Pike,Rockville,MD,20852,Montgomery,
-76.6896249997565,39.0830429999613,1541,Convenience Store,Gas Station,Odenton Shell,1144 Annapolis Rd,Odenton,MD,21113,Anne Arundel,
-77.0474859998035,39.0429619998789,1542,Small Grocery/Corner Store, ,Dorado Food Market,11441 Amherst Ave,Wheaton,MD,20902,Montgomery,
-77.0474849999786,39.0430300002841,1543,Convenience Store,Chain,7-Eleven,11445 Amherst Ave,Wheaton,MD,20902,Montgomery,Yes
-77.0523940001555,39.0428650002549,1544,Convenience Store,Chain,Dash In Food Stores,11448 Georgia Ave,Wheaton,MD,20902,Montgomery,
-76.9526299999714,39.0446099998458,1545,Small Grocery/Corner Store, ,Favor,11456 Cherry Hill Rd,Beltsville,MD,20705,Montgomery,
-75.8680090001842,39.404871000082,1546,Convenience Store,Chain,Royal Farms,115 N Bohemia Ave,Cecilton,MD,21913,Cecil,Yes
-76.2699439998968,38.973717000024,1547,Convenience Store,Pharmacy,CVS Pharmacy,115 S Piney Rd,Chester,MD,21619,Queen Annes,Yes
-75.616759999666,38.3676959998234,1548,Convenience Store,Chain,Royal Farms,1150 Pemberton Dr,Salisbury,MD,21801,Wicomico,Yes
-76.4080969997929,39.349960000087,1549,Small Grocery/Corner Store, ,True Citrus Co,11501 Pocomoke Ct # D,Middle River,MD,21220,Baltimore,
-76.918824999848,38.6297269999958,1550,Convenience Store,Chain,Wawa,11505 Berry Rd,Waldorf,MD,20603,Charles,Yes
-76.8062930001889,39.4401020002724,1551,Convenience Store,Chain,Royal Farms,11510 Reisterstown Rd,Owings Mills,MD,21117,Baltimore,Yes
-77.1130139998691,39.0463449999621,1552,Convenience Store,Chain,7-Eleven,11530 Rockville Pike # G,Rockville,MD,20852,Montgomery,Yes
-76.6419790002806,39.3022749999167,1553,Small Grocery/Corner Store, ,Stricker Mini Mart Inc,1154 N Stricker St,Baltimore,MD,21217,Baltimore City,
-76.6892320002945,39.0804710000101,1554,Supermarket, ,Giant Food,1155 Annapolis Rd,Odenton,MD,21113,Anne Arundel,Yes
-76.8503190001739,39.6064299996749,1555,Convenience Store,Gas Station,Jiffy Mart,1155 S Main St,Hampstead,MD,21074,Carroll,Yes
-76.4335990002042,38.3766199998218,1556,Convenience Store,Gas Station,Lusby Shell,11550 Hg Trueman Rd,Lusby,MD,20657,Calvert,
-77.7837190001161,39.6289060001979,1557,Convenience Store,Gas Station,Pilot Travel Ctr,11557 Hopewell Rd,Hagerstown,MD,21740,Washington,
-77.7863469999202,39.6316560000153,1558,Convenience Store,Gas Station,A C & T and Food Mart at Exxon,11564 Hopewell Rd,Hagerstown,MD,21740,Washington,
-76.9161810001503,38.6287199996955,1559,Convenience Store,Chain,7-Eleven,11575 Berry Rd,Waldorf,MD,20603,Charles,Yes
-76.5785369996958,38.928188999759,1560,Convenience Store,Chain,High's,116 Central Ave W,Edgewater,MD,21037,Anne Arundel,Yes
-77.0152659997438,39.0206729999809,1561,Supermarket, ,Safeway,116 University Blvd W,Silver Spring,MD,20901,Montgomery,Yes
-78.8454059999199,39.6360180001599,1562,Convenience Store,Chain,Sheetz,11601 Winchester Rd,Lavale,MD,21502,Allegany,Yes
-76.8069259998505,39.4411799999581,1563,Supermarket, ,Giant Food,11604 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,Yes
-77.2397690002688,39.1789779997602,1564,Convenience Store,Gas Station,Sunoco Gas Station,11606 Middlebrook Rd,Germantown,MD,20876,Montgomery,
-77.7358340002655,39.6221220000848,1565,Supermarket, ,Save-A-Lot,1161 Maryland Ave,Hagerstown,MD,21740,Washington,Yes
-76.6938779998074,39.0198019998405,1566,Supermarket, ,Giant Food,1161 State Route 3 N,Gambrills,MD,21054,Anne Arundel,
-76.8078239998259,39.4425679997523,1567,Convenience Store,Pharmacy,CVS Pharmacy,11623 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,Yes
-76.4107310003431,39.4088539999195,1568,Convenience Store,Chain,7-Eleven,11625 Philadelphia Rd,White Marsh,MD,21162,Baltimore,Yes
-77.8064420002122,39.6339099998869,1569,Convenience Store,Gas Station,Pilot Travel Ctr,11633 Greencastle Pike,Hagerstown,MD,21740,Washington,Yes
-76.9022000001574,38.5989000002723,1570,Convenience Store,Chain,7-Eleven,11690 Billingsley Rd,Waldorf,MD,20602,Charles,
-77.2001450002975,39.143559999767,1571,Small Grocery/Corner Store, ,Savanna International Market,117 N Frederick Ave # 4,Gaithersburg,MD,20877,Montgomery,Yes
-76.9308240001172,38.611922999886,1572,Supermarket, ,SHOPPERS,1170 Smallwood Dr W,Waldorf,MD,20603,Charles,Yes
-76.9804899998501,39.049465000115,1573,Small Grocery/Corner Store, ,White Oak Market Inc,11700 Old Columbia Pike # 2,Silver Spring,MD,20904,Montgomery,
-76.9375989996669,39.048725000051,1574,Supermarket, ,Giant Food,11701 Beltsville Dr,Beltsville,MD,20705,Prince Georges,Yes
-76.8091100001389,39.4434199997918,1575,Convenience Store,Gas Station,Sunoco Gas Station,11701 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,
-76.8111639998327,39.4436900002334,1576,Supermarket, ,ALDI,11716 Reisterstown Rd # B,Reisterstown,MD,21136,Baltimore,Yes
-77.2573010001557,39.3837969998125,1577,Convenience Store,Gas Station,Falcon Fuel,11719 Old National Pike,New Market,MD,21774,Frederick,
-76.9177000000918,39.0464000003285,1578,Convenience Store,Pharmacy,CVS Pharmacy,11729 Bel # Calvertontrainingc,Beltsville,MD,20705,Prince Georges,Yes
-76.4424669998058,38.3741650003189,1579,Supermarket, ,Giant Food,11740 Rousby Hall Rd,Lusby,MD,20657,Calvert,Yes
-75.2122640000965,38.4044829999171,1580,Small Grocery/Corner Store, ,Smith's Market Inc,11740 Worcester Hwy,Showell,MD,21862,Worcester,
-76.4429949998854,38.3732079997213,1581,Convenience Store,Pharmacy,Walgreens,11745 Rousby Hall Rd,Lusby,MD,20657,Calvert,Yes
-77.2561909995699,39.3840909998011,1582,Convenience Store,Chain,High's,11780 Old National Pike,New Market,MD,21774,Frederick,Yes
-76.4404640001656,38.3720599997913,1583,Convenience Store,Gas Station,FASTOP 54,11790 Hg Trueman Rd,Lusby,MD,20657,Calvert,Yes
-77.1021169997898,39.0487100000685,1584,Supermarket, ,Megamart Supermarket,11790 Parklawn Dr,Rockville,MD,20852,Montgomery,Yes
-76.4934599998595,38.9495500002256,1585,Small Grocery/Corner Store, ,Shop'n Go,118 Hillsmere Dr,Annapolis,MD,21403,Anne Arundel,
-77.4504990003149,39.4178799999772,1586,Convenience Store,Gas Station,Carroll Motor Fuels,1180 W Patrick St,Frederick,MD,21703,Frederick,
-76.9906510003356,38.7277590002964,1587,Convenience Store,Gas Station,Mobil,11800 Livingston Rd,Fort Washington,MD,20744,Prince Georges,
-77.2543700004029,39.3835319997368,1588,Supermarket, ,Food Lion Inc,11800 Old National Pike,New Market,MD,21774,Frederick,Yes
-75.0563730004491,38.4234210002764,1589,Supermarket, ,Food Lion,11801 Coastal Hwy,Ocean City,MD,21842,Worcester,Yes
-77.252855999586,39.3435539998983,1590,Convenience Store,Chain,7-Eleven,11801 Fingerboard Rd # 1,Monrovia,MD,21770,Frederick,Yes
-76.4418580004337,38.3722450001375,1591,Convenience Store,Gas Station,Lusby Market Exxon,11805 Hg Trueman Rd,Lusby,MD,20657,Calvert,
-76.5101930004035,38.8941960001004,1592,Convenience Store,Gas Station,Central Avenue Sunoco Inc,1184 Central Ave E,Edgewater,MD,21037,Anne Arundel,
-76.6340649998327,39.2819460002473,1593,Small Grocery/Corner Store, ,New City Mart,1184 Washington Blvd,Baltimore,MD,21230,Baltimore City,Yes
-76.9205000003234,39.1533999997154,1594,Convenience Store,Chain,High's,11840 Lime Kiln Rd,Fulton,MD,20759,Howard,Yes
-77.109107000323,39.049573000019,1595,Supermarket, ,Harris Teeter,11845 Old Georgetown Rd,North Bethesda,MD,20852,Montgomery,Yes
-76.900055000227,38.6337830001919,1596,Small Grocery/Corner Store, ,Shalimar Grocers,11850 Park Waldorf Ln,Waldorf,MD,20601,Charles,Yes
-77.244592000232,39.2265390002611,1597,Convenience Store,Pharmacy,Rite Aid,11867 Peppervine Dr,Clarksburg,MD,20871,Montgomery,
-76.8146849995894,39.4479040002196,1598,Convenience Store,Gas Station,Reistertown Shell,11903 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,
-76.8144739997022,39.4472840002739,1599,Convenience Store,Gas Station,Franklin Boulevard Exxon,11904 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,Yes
-76.4213999999184,39.3395000000156,1600,Convenience Store,Chain,Royal Farms,11905 Market Way & Route 43,Middle River,MD,21220,Baltimore,Yes
-76.9891959999683,38.7263239997332,1601,Convenience Store,Pharmacy,CVS Pharmacy,11906 Livingston Rd,Fort Washington,MD,20744,Prince Georges,Yes
-75.0564799996809,38.425124999812,1602,Convenience Store,Chain,7-Eleven,11911 Coastal Hwy # B,Ocean City,MD,21842,Worcester,Yes
-76.8138080004286,39.4488690001062,1603,Convenience Store,Pharmacy,Walgreens,11917 Reisterstown Rd # 19,Reisterstown,MD,21136,Baltimore,Yes
-77.2437999996634,39.4848999997803,1604,Convenience Store,Chain,7-Eleven,11922 Main St,Libertytown,MD,21762,Frederick,Yes
-75.1405289998454,38.3362329998623,1605,Small Grocery/Corner Store, ,Ocean City Organics,11944 Ocean Gtwy # C,Ocean City,MD,21842,Worcester,Yes
-75.7901579999843,39.6059709998033,1606,Convenience Store,Chain,Royal Farms,1199 E Pulaski Hwy,Elkton,MD,21921,Cecil,Yes
-75.2220999999937,38.3267999999623,1607,Small Grocery/Corner Store, ,Go Organic Grocery,12 Artisans Way,Berlin,MD,21811,Worcester,
-77.1977040000911,39.1420630001977,1608,Supermarket, ,Latino Market,12 E Diamond Ave # J,Gaithersburg,MD,20877,Montgomery,
-77.6267100003852,39.3124969997744,1609,Small Grocery/Corner Store, ,Mini Dip,12 S Maple Ave,Brunswick,MD,21716,Frederick,
-76.2794600001268,38.9760820003481,1610,Convenience Store,Gas Station,Chester Exxon,120 Chester Station Ln,Chester,MD,21619,Queen Annes,
-75.8780059997399,39.3409840001054,1611,Small Grocery/Corner Store, ,Sassy River Market,120 E Cross St,Galena,MD,21635,Kent,Yes
-77.1795450003904,39.5656130001801,1612,Convenience Store,Chain,7-Eleven,120 S Main St,Union Bridge,MD,21791,Carroll,Yes
-76.6022799999662,39.3120480002764,1613,Convenience Store,Gas Station,BP,1200 E North Ave,Baltimore,MD,21202,Baltimore City,Yes
-76.4827820000633,39.3052160000447,1614,Supermarket, ,SHOPPERS,1200 Eastern Blvd,Baltimore,MD,21221,Baltimore,Yes
-76.5548369999815,39.2792009999616,1615,Convenience Store,Chain,Royal Farms,1200 Ponca St # 3,Baltimore,MD,21224,Baltimore City,Yes
-77.4510569996334,39.4179629999848,1616,Convenience Store,Gas Station,Sunoco,1200 W Patrick St,Frederick,MD,21703,Frederick,
-76.9560930000018,39.0518070001777,1617,Convenience Store,Pharmacy,CVS Pharmacy,12000 Cherry Hill Rd,Silver Spring,MD,20904,Montgomery,
-75.0565979996817,38.4259069999762,1618,Convenience Store,Pharmacy,CVS Pharmacy,12001 Coastal Hwy,Ocean City,MD,21842,Worcester,Yes
-75.0565979996817,38.4259069999762,1619,Convenience Store,Chain,Wawa,12001 Coastal Hwy # A,Ocean City,MD,21842,Worcester,Yes
-76.8371659998362,39.0558050003114,1620,Convenience Store,Chain,7-Eleven,12009 Laurel Bowie Rd,Laurel,MD,20708,Prince Georges,Yes
-76.5221080001088,39.3117050000392,1621,Small Grocery/Corner Store, ,N F Asian Food Market LLC,1201 67th St,Rosedale,MD,21237,Baltimore,
-77.63779999991,39.3324000002953,1622,Supermarket, ,WEIS Markets Inc,1201 Dutchmans Creek Dr,Brunswick,MD,21716,Frederick,Yes
-76.326626999927,39.5427819998049,1623,Convenience Store,Pharmacy,Walgreens,1201 E Churchville Rd,Bel Air,MD,21014,Harford,Yes
-76.5753840001852,39.3051429998373,1624,Small Grocery/Corner Store, ,J & J Market,1201 N Potomac St,Baltimore,MD,21213,Baltimore City,Yes
-76.6369889999128,39.2906809999463,1625,Small Grocery/Corner Store, ,Reyes Groceries,1201 W Lexington St,Baltimore,MD,21223,Baltimore City,
-76.9533759996109,39.0529119998084,1626,Supermarket, ,ALDI,12012 Cherry Hill Rd,Silver Spring,MD,20904,Montgomery,
-77.0510729996824,39.0517889997281,1627,Supermarket, ,H Mart,12015 Georgia Ave,Wheaton,MD,20902,Montgomery,Yes
-78.830879000304,39.6384010001846,1628,Convenience Store,Pharmacy,CVS Pharmacy,1202 National Hwy,Lavale,MD,21502,Allegany,
-76.6687930000458,39.2685810001897,1629,Convenience Store,Chain,Royal Farms,1202 S Caton Ave,Baltimore,MD,21227,Baltimore City,
-76.6078560001399,39.3041980003069,1630,Small Grocery/Corner Store, ,Liberty Food Market,1203 Greenmount Ave,Baltimore,MD,21202,Baltimore City,
-76.414796000073,39.4548450001953,1631,Small Grocery/Corner Store, ,Greene's Butcher Shop,12037 Belair Rd,Kingsville,MD,21087,Baltimore,
-76.7233090004044,39.3743330001392,1632,Convenience Store,Chain,7-Eleven,1204 Reisterstown Rd,Pikesville,MD,21208,Baltimore,Yes
-76.9539570002922,39.0528299997038,1633,Convenience Store,Gas Station,Sunoco Gas Station,12040 Cherry Hill Rd,Silver Spring,MD,20904,Montgomery,
-76.6368140000106,39.285508000302,1634,Supermarket, ,Price Rite,1205 W Pratt St,Baltimore,MD,21223,Baltimore City,Yes
-77.117706000311,39.0547180003128,1635,Supermarket, ,Giant Food,12051 Rockville Pike,Rockville,MD,20852,Montgomery,Yes
-75.6199299997934,38.3674699999281,1636,Convenience Store,Pharmacy,Rite Aid,1208 Parsons Rd,Salisbury,MD,21801,Wicomico,Yes
-76.2090560003946,38.7708700001105,1637,Convenience Store,Chain,High's,1208 S Talbot St,Saint Michaels,MD,21663,Talbot,Yes
-76.8917499999668,38.481794000161,1638,Small Grocery/Corner Store, ,Cooksey's Store,12090 Charles St,La Plata,MD,20646,Charles,
-76.8757470000671,39.0012929998041,1639,Supermarket, ,Greenbelt Consumer Co-Op,121 Centerway,Greenbelt,MD,20770,Prince Georges,Yes
-76.6146299998647,39.1822299997983,1640,Supermarket, ,Food Lion,121 Crain Hwy N,Glen Burnie,MD,21061,Anne Arundel,Yes
-76.4926389998769,38.9496360002469,1641,Convenience Store,Pharmacy,CVS Caremark,121 Hillsmere Dr,Annapolis,MD,21403,Anne Arundel,
-77.2330909999051,39.1237210003373,1642,Convenience Store,Chain,7-Eleven,121 Kentlands Blvd,Gaithersburg,MD,20878,Montgomery,Yes
-76.7964780002081,38.900069999748,1643,Supermarket, ,WEIS Markets,12100 Central Ave,Mitchellville,MD,20721,Prince Georges,Yes
-77.251464999691,39.2295839999598,1644,Convenience Store,Chain,7-Eleven,12101 Snowden Farm Pkwy,Clarksburg,MD,20871,Montgomery,Yes
-78.8401770000758,39.6323170002692,1645,Supermarket, ,Martin's Food Market,12101 Winchester Rd,Cumberland,MD,21502,Allegany,Yes
-76.2086789999278,38.7704619997534,1646,Supermarket, ,Graul's Market,1212 S Talbot St,Saint Michaels,MD,21663,Talbot,Yes
-76.7290029996806,39.4568050001698,1647,Small Grocery/Corner Store, ,Chestnut Ridge Market,12124 Greenspring Ave,Owings Mills,MD,21117,Baltimore,
-77.2523769999102,39.1173630003105,1648,Convenience Store,Gas Station,Potomac Valley Shell Inc,12140 Darnestown Rd,Gaithersburg,MD,20878,Montgomery,
-77.1373820003034,39.0977540000979,1649,Convenience Store,Gas Station,Gude Drive Exxon,1215 E Gude Dr,Rockville,MD,20850,Montgomery,
-75.5710370003626,38.3681169999312,1650,Convenience Store,Gas Station,Shore Stop,1215 Mount Hermon Rd,Salisbury,MD,21804,Wicomico,Yes
-77.1201630004109,39.0576729999776,1651,Convenience Store,Gas Station,Executive Shell,12151 Rockville Pike,Rockville,MD,20852,Montgomery,
-75.7009350002273,38.2157069996811,1652,Convenience Store,Pharmacy,Rite Aid,12154 Brittingham Ln,Princess Anne,MD,21853,Somerset,Yes
-75.7008180000514,38.2158790002933,1653,Supermarket, ,Food Lion,12158 Brittingham Ln,Princess Anne,MD,21853,Somerset,Yes
-75.6207730004157,38.3676949996914,1654,Supermarket, ,Food Lion,1216 Nanticoke Rd,Salisbury,MD,21801,Wicomico,Yes
-77.2520039996413,39.1180589997851,1655,Convenience Store,Gas Station,Darnestown Liberty,12175 Darnestown Rd,Gaithersburg,MD,20878,Montgomery,
-76.927500000004,38.3464000000482,1656,Small Grocery/Corner Store, ,Dan's Store Inc,12175 Rock Point Rd,Newburg,MD,20664,Charles,
